t_ms,equity
1756385100000,10000.00
1756385400000,10000.00
1756385700000,10000.00
1756386000000,10000.00
1756386300000,10000.00
1756386600000,10000.00
1756386900000,10000.00
1756387200000,10000.00
1756387500000,10000.00
1756387800000,10000.00
1756388100000,10000.00
1756388400000,10000.00
1756388700000,10000.00
1756389000000,10000.00
1756389300000,10000.00
1756389600000,10000.00
1756389900000,10000.00
1756390200000,10000.00
1756390500000,10000.00
1756390800000,10000.00
1756391100000,10000.00
1756391400000,10000.00
1756391700000,10000.00
1756392000000,10000.00
1756392300000,10000.00
1756392600000,10000.00
1756392900000,10000.00
1756393200000,10000.00
1756393500000,10000.00
1756393800000,10000.00
1756394100000,10000.00
1756394400000,10000.00
1756394700000,10000.00
1756395000000,10000.00
1756395300000,10000.00
1756395600000,10000.00
1756395900000,10000.00
1756396200000,10000.00
1756396500000,10000.00
1756396800000,10000.00
1756397100000,10000.00
1756397400000,10000.00
1756397700000,10000.00
1756398000000,10000.00
1756398300000,10000.00
1756398600000,10000.00
1756398900000,10000.00
1756399200000,10000.00
1756399500000,10000.00
1756399800000,10000.00
1756400100000,10000.00
1756400400000,10000.00
1756400700000,10000.00
1756401000000,10000.00
1756401300000,10000.00
1756401600000,10000.00
1756401900000,10000.00
1756402200000,10000.00
1756402500000,10000.00
1756402800000,10000.00
1756403100000,10000.00
1756403400000,10000.00
1756403700000,10000.00
1756404000000,10000.00
1756404300000,10000.00
1756404600000,10000.00
1756404900000,10000.00
1756405200000,10000.00
1756405500000,10000.00
1756405800000,10000.00
1756406100000,10000.00
1756406400000,10000.00
1756406700000,10000.00
1756407000000,10000.00
1756407300000,10000.00
1756407600000,10000.00
1756407900000,10000.00
1756408200000,10000.00
1756408500000,10000.00
1756408800000,10000.00
1756409100000,10000.00
1756409400000,10000.00
1756409700000,10000.00
1756410000000,10000.00
1756410300000,10000.00
1756410600000,10000.00
1756410900000,10000.00
1756411200000,10000.00
1756411500000,10000.00
1756411800000,10000.00
1756412100000,10000.00
1756412400000,10000.00
1756412700000,10000.00
1756413000000,10000.00
1756413300000,10000.00
1756413600000,10000.00
1756413900000,10000.00
1756414200000,10000.00
1756414500000,10000.00
1756414800000,10000.00
1756415100000,10000.00
1756415400000,10000.00
1756415700000,10000.00
1756416000000,10000.00
1756416300000,10000.00
1756416600000,10000.00
1756416900000,10000.00
1756417200000,10000.00
1756417500000,10000.00
1756417800000,10000.00
1756418100000,10000.00
1756418400000,10000.00
1756418700000,10000.00
1756419000000,10000.00
1756419300000,10000.00
1756419600000,10000.00
1756419900000,10000.00
1756420200000,10000.00
1756420500000,10000.00
1756420800000,10000.00
1756421100000,10000.00
1756421400000,10000.00
1756421700000,10000.00
1756422000000,10000.00
1756422300000,10000.00
1756422600000,10000.00
1756422900000,10000.00
1756423200000,10000.00
1756423500000,10000.00
1756423800000,10000.00
1756424100000,10000.00
1756424400000,10000.00
1756424700000,10000.00
1756425000000,10000.00
1756425300000,10000.00
1756425600000,10000.00
1756425900000,10000.00
1756426200000,10000.00
1756426500000,10000.00
1756426800000,10000.00
1756427100000,10000.00
1756427400000,10000.00
1756427700000,10000.00
1756428000000,10000.00
1756428300000,10000.00
1756428600000,10000.00
1756428900000,10000.00
1756429200000,10000.00
1756429500000,10000.00
1756429800000,10000.00
1756430100000,10000.00
1756430400000,10000.00
1756430700000,10000.00
1756431000000,10000.00
1756431300000,10000.00
1756431600000,10000.00
1756431900000,10000.00
1756432200000,10000.00
1756432500000,10000.00
1756432800000,10000.00
1756433100000,10000.00
1756433400000,10000.00
1756433700000,10000.00
1756434000000,10000.00
1756434300000,10000.00
1756434600000,10000.00
1756434900000,10000.00
1756435200000,10000.00
1756435500000,10000.00
1756435800000,10000.00
1756436100000,10000.00
1756436400000,10000.00
1756436700000,10000.00
1756437000000,10000.00
1756437300000,10000.00
1756437600000,10000.00
1756437900000,10000.00
1756438200000,10000.00
1756438500000,10000.00
1756438800000,10000.00
1756439100000,10000.00
1756439400000,10000.00
1756439700000,10000.00
1756440000000,10000.00
1756440300000,10000.00
1756440600000,10000.00
1756440900000,10000.00
1756441200000,10000.00
1756441500000,10000.00
1756441800000,10000.00
1756442100000,10000.00
1756442400000,10000.00
1756442700000,10000.00
1756443000000,10000.00
1756443300000,10000.00
1756443600000,10000.00
1756443900000,10000.00
1756444200000,10000.00
1756444500000,10000.00
1756444800000,10000.00
1756445100000,10000.00
1756445400000,10000.00
1756445700000,10000.00
1756446000000,10000.00
1756446300000,10000.00
1756446600000,10000.00
1756446900000,10000.00
1756447200000,10000.00
1756447500000,10000.00
1756447800000,10000.00
1756448100000,10000.00
1756448400000,10000.00
1756448700000,10000.00
1756449000000,10000.00
1756449300000,10000.00
1756449600000,10000.00
1756449900000,10000.00
1756450200000,9897.28
1756450500000,9897.28
1756450800000,9897.28
1756451100000,9897.28
1756451400000,9897.28
1756451700000,9897.28
1756452000000,9897.28
1756452300000,9897.28
1756452600000,9897.28
1756452900000,9897.28
1756453200000,9897.28
1756453500000,9897.28
1756453800000,9897.28
1756454100000,9897.28
1756454400000,9897.28
1756454700000,9897.28
1756455000000,9897.28
1756455300000,9897.28
1756455600000,9897.28
1756455900000,9897.28
1756456200000,9897.28
1756456500000,9897.28
1756456800000,9897.28
1756457100000,9897.28
1756457400000,9897.28
1756457700000,9897.28
1756458000000,9897.28
1756458300000,9897.28
1756458600000,9897.28
1756458900000,9897.28
1756459200000,9897.28
1756459500000,9897.28
1756459800000,9897.28
1756460100000,9897.28
1756460400000,9897.28
1756460700000,9897.28
1756461000000,9897.28
1756461300000,9897.28
1756461600000,9897.28
1756461900000,9897.28
1756462200000,9897.28
1756462500000,9897.28
1756462800000,9897.28
1756463100000,9897.28
1756463400000,9897.28
1756463700000,9897.28
1756464000000,9897.28
1756464300000,9897.28
1756464600000,9897.28
1756464900000,9897.28
1756465200000,9897.28
1756465500000,9897.28
1756465800000,9897.28
1756466100000,9897.28
1756466400000,9897.28
1756466700000,9897.28
1756467000000,9897.28
1756467300000,9897.28
1756467600000,9897.28
1756467900000,9897.28
1756468200000,9897.28
1756468500000,9897.28
1756468800000,9897.28
1756469100000,9897.28
1756469400000,9897.28
1756469700000,9897.28
1756470000000,9897.28
1756470300000,9897.28
1756470600000,9785.89
1756470900000,9785.89
1756471200000,9785.89
1756471500000,9785.89
1756471800000,9785.89
1756472100000,9785.89
1756472400000,9785.89
1756472700000,9785.89
1756473000000,9785.89
1756473300000,9785.89
1756473600000,9785.89
1756473900000,9785.89
1756474200000,9785.89
1756474500000,9785.89
1756474800000,9785.89
1756475100000,9785.89
1756475400000,9785.89
1756475700000,9785.89
1756476000000,9785.89
1756476300000,9785.89
1756476600000,9785.89
1756476900000,9673.96
1756477200000,9673.96
1756477500000,9673.96
1756477800000,9673.96
1756478100000,9673.96
1756478400000,9673.96
1756478700000,9673.96
1756479000000,9673.96
1756479300000,9673.96
1756479600000,9673.96
1756479900000,9673.96
1756480200000,9673.96
1756480500000,9673.96
1756480800000,9673.96
1756481100000,9673.96
1756481400000,9673.96
1756481700000,9673.96
1756482000000,9673.96
1756482300000,9673.96
1756482600000,9673.96
1756482900000,9673.96
1756483200000,9673.96
1756483500000,9673.96
1756483800000,9673.96
1756484100000,9673.96
1756484400000,9673.96
1756484700000,9673.96
1756485000000,9673.96
1756485300000,9673.96
1756485600000,9673.96
1756485900000,9673.96
1756486200000,9673.96
1756486500000,9673.96
1756486800000,9673.96
1756487100000,9673.96
1756487400000,9673.96
1756487700000,9673.96
1756488000000,9673.96
1756488300000,9673.96
1756488600000,9673.96
1756488900000,9673.96
1756489200000,9673.96
1756489500000,9673.96
1756489800000,9673.96
1756490100000,9673.96
1756490400000,9673.96
1756490700000,9673.96
1756491000000,9673.96
1756491300000,9673.96
1756491600000,9673.96
1756491900000,9673.96
1756492200000,9673.96
1756492500000,9673.96
1756492800000,9673.96
1756493100000,9673.96
1756493400000,9673.96
1756493700000,9673.96
1756494000000,9673.96
1756494300000,9673.96
1756494600000,9673.96
1756494900000,9673.96
1756495200000,9673.96
1756495500000,9673.96
1756495800000,9673.96
1756496100000,9673.96
1756496400000,9673.96
1756496700000,9673.96
1756497000000,9673.96
1756497300000,9673.96
1756497600000,9673.96
1756497900000,9673.96
1756498200000,9673.96
1756498500000,9673.96
1756498800000,9673.96
1756499100000,9673.96
1756499400000,9673.96
1756499700000,9673.96
1756500000000,9673.96
1756500300000,9673.96
1756500600000,9673.96
1756500900000,9673.96
1756674000000,9673.96
1756674300000,9673.96
1756674600000,9673.96
1756674900000,9673.96
1756675200000,9673.96
1756675500000,9673.96
1756675800000,9673.96
1756676100000,9673.96
1756676400000,9673.96
1756676700000,9673.96
1756677000000,9673.96
1756677300000,9673.96
1756677600000,9673.96
1756677900000,9673.96
1756678200000,9673.96
1756678500000,9673.96
1756678800000,9673.96
1756679100000,9673.96
1756679400000,9673.96
1756679700000,9673.96
1756680000000,9673.96
1756680300000,9673.96
1756680600000,9673.96
1756680900000,9673.96
1756681200000,9673.96
1756681500000,9673.96
1756681800000,9673.96
1756682100000,9673.96
1756682400000,9673.96
1756682700000,9673.96
1756683000000,9673.96
1756683300000,9673.96
1756683600000,9673.96
1756683900000,9673.96
1756684200000,9673.96
1756684500000,9673.96
1756684800000,9673.96
1756685100000,9673.96
1756685400000,9673.96
1756685700000,9673.96
1756686000000,9673.96
1756686300000,9673.96
1756686600000,9673.96
1756686900000,9673.96
1756687200000,9673.96
1756687500000,9673.96
1756687800000,9673.96
1756688100000,9673.96
1756688400000,9673.96
1756688700000,9673.96
1756689000000,9673.96
1756689300000,9673.96
1756689600000,9673.96
1756689900000,9673.96
1756690200000,9673.96
1756690500000,9673.96
1756690800000,9673.96
1756691100000,9673.96
1756691400000,9673.96
1756691700000,9673.96
1756692000000,9673.96
1756692300000,9673.96
1756692600000,9673.96
1756692900000,9673.96
1756693200000,9673.96
1756693500000,9673.96
1756693800000,9673.96
1756694100000,9673.96
1756694400000,9673.96
1756694700000,9673.96
1756695000000,9673.96
1756695300000,9673.96
1756695600000,9673.96
1756695900000,9673.96
1756696200000,9673.96
1756696500000,9673.96
1756696800000,9673.96
1756697100000,9673.96
1756697400000,9673.96
1756697700000,9673.96
1756698000000,9673.96
1756698300000,9673.96
1756698600000,9673.96
1756698900000,9673.96
1756699200000,9673.96
1756699500000,9673.96
1756699800000,9673.96
