t_ms,equity
1630270800000,175000.00
1630271100000,175000.00
1630271400000,175000.00
1630271700000,175000.00
1630272000000,175000.00
1630272300000,175000.00
1630272600000,175000.00
1630272900000,175000.00
1630273200000,175000.00
1630273500000,175000.00
1630273800000,175000.00
1630274100000,175000.00
1630274400000,175000.00
1630274700000,175000.00
1630275000000,175000.00
1630275300000,175000.00
1630275600000,175000.00
1630275900000,175000.00
1630276200000,175000.00
1630276500000,175000.00
1630276800000,175000.00
1630277100000,175000.00
1630277400000,175000.00
1630277700000,175000.00
1630278000000,175000.00
1630278300000,175000.00
1630278600000,175000.00
1630278900000,175000.00
1630279200000,175000.00
1630279500000,175000.00
1630279800000,175000.00
1630280100000,175000.00
1630280400000,175000.00
1630280700000,175000.00
1630281000000,175000.00
1630281300000,175000.00
1630281600000,175000.00
1630281900000,175000.00
1630282200000,175000.00
1630282500000,175000.00
1630282800000,175000.00
1630283100000,175000.00
1630283400000,175000.00
1630283700000,175000.00
1630284000000,175000.00
1630284300000,175000.00
1630284600000,175000.00
1630284900000,175000.00
1630285200000,175000.00
1630285500000,175000.00
1630285800000,175000.00
1630286100000,175000.00
1630286400000,175000.00
1630286700000,175000.00
1630287000000,175000.00
1630287300000,175000.00
1630287600000,175000.00
1630287900000,175000.00
1630288200000,175000.00
1630288500000,175000.00
1630288800000,175000.00
1630289100000,175000.00
1630289400000,175000.00
1630289700000,175000.00
1630290000000,175000.00
1630290300000,175000.00
1630290600000,175000.00
1630290900000,175000.00
1630291200000,175000.00
1630291500000,175000.00
1630291800000,175000.00
1630292100000,175000.00
1630292400000,175000.00
1630292700000,175000.00
1630293000000,175000.00
1630293300000,175000.00
1630293600000,175000.00
1630293900000,175000.00
1630294200000,175000.00
1630294500000,175000.00
1630294800000,175000.00
1630295100000,175000.00
1630295400000,175000.00
1630295700000,175000.00
1630296000000,175000.00
1630296300000,175000.00
1630296600000,175000.00
1630296900000,175000.00
1630297200000,175000.00
1630297500000,175000.00
1630297800000,175000.00
1630298100000,175000.00
1630298400000,175000.00
1630298700000,175000.00
1630299000000,175000.00
1630299300000,175000.00
1630299600000,175000.00
1630299900000,175000.00
1630300200000,175000.00
1630300500000,175000.00
1630300800000,175000.00
1630301100000,175000.00
1630301400000,175000.00
1630301700000,175000.00
1630302000000,175000.00
1630302300000,175000.00
1630302600000,175000.00
1630302900000,175000.00
1630303200000,175000.00
1630303500000,175000.00
1630303800000,175000.00
1630304100000,175000.00
1630304400000,175000.00
1630304700000,175000.00
1630305000000,175000.00
1630305300000,175000.00
1630305600000,175000.00
1630305900000,175000.00
1630306200000,175000.00
1630306500000,175000.00
1630306800000,175000.00
1630307100000,175000.00
1630307400000,175000.00
1630307700000,175000.00
1630308000000,175000.00
1630308300000,175000.00
1630308600000,175000.00
1630308900000,175000.00
1630309200000,175000.00
1630309500000,175000.00
1630309800000,175000.00
1630310100000,175000.00
1630310400000,175000.00
1630310700000,175000.00
1630311000000,175000.00
1630311300000,175000.00
1630311600000,175000.00
1630311900000,175000.00
1630312200000,175000.00
1630312500000,175000.00
1630312800000,175000.00
1630313100000,175000.00
1630313400000,175000.00
1630313700000,175000.00
1630314000000,175000.00
1630314300000,175000.00
1630314600000,175000.00
1630314900000,175000.00
1630315200000,175000.00
1630315500000,175000.00
1630315800000,175000.00
1630316100000,175000.00
1630316400000,175000.00
1630316700000,175000.00
1630317000000,175000.00
1630317300000,175000.00
1630317600000,175000.00
1630317900000,175000.00
1630318200000,175000.00
1630318500000,175000.00
1630318800000,175000.00
1630319100000,175000.00
1630319400000,175000.00
1630319700000,175000.00
1630320000000,175000.00
1630320300000,175000.00
1630320600000,175000.00
1630320900000,175000.00
