t_ms,equity
1780012800000,400.00
1780013100000,400.00
1780013400000,400.00
1780013700000,400.00
1780014000000,400.00
1780014300000,400.00
1780014600000,400.00
1780014900000,400.00
1780015200000,400.00
1780015500000,400.00
1780015800000,400.00
1780016100000,400.00
1780016400000,400.00
1780016700000,400.00
1780017000000,400.00
1780017300000,400.00
1780017600000,400.00
1780017900000,400.00
1780018200000,400.00
1780018500000,400.00
1780018800000,400.00
1780019100000,400.00
1780019400000,400.00
1780019700000,400.00
1780020000000,400.00
1780020300000,400.00
1780020600000,400.00
1780020900000,400.00
1780021200000,400.00
1780021500000,400.00
1780021800000,400.00
1780022100000,400.00
1780022400000,400.00
1780022700000,400.00
1780023000000,400.00
1780023300000,400.00
1780023600000,400.00
1780023900000,400.00
1780024200000,400.00
1780024500000,400.00
1780024800000,400.00
1780025100000,400.00
1780025400000,400.00
1780025700000,400.00
1780026000000,400.00
1780026300000,400.00
1780026600000,400.00
1780026900000,400.00
1780027200000,400.00
1780027500000,400.00
1780027800000,400.00
1780028100000,400.00
1780028400000,400.00
1780028700000,400.00
1780029000000,400.00
1780029300000,400.00
1780029600000,400.00
1780029900000,400.00
1780030200000,400.00
1780030500000,400.00
1780030800000,400.00
1780031100000,400.00
1780031400000,400.00
1780031700000,400.00
1780032000000,400.00
1780032300000,400.00
1780032600000,400.00
1780032900000,400.00
1780033200000,400.00
1780033500000,400.00
1780033800000,400.00
1780034100000,400.00
1780034400000,400.00
1780034700000,400.00
1780035000000,400.00
1780035300000,400.00
1780035600000,400.00
1780035900000,400.00
1780036200000,400.00
1780036500000,400.00
1780036800000,400.00
1780037100000,400.00
1780037400000,400.00
1780037700000,400.00
1780038000000,400.00
1780038300000,400.00
1780038600000,400.00
1780038900000,400.00
1780039200000,400.00
1780039500000,400.00
1780039800000,400.00
1780040100000,400.00
1780040400000,400.00
1780040700000,400.00
1780041000000,400.00
1780041300000,400.00
1780041600000,400.00
1780041900000,400.00
1780042200000,400.00
1780042500000,400.00
1780042800000,400.00
1780043100000,400.00
1780043400000,400.00
1780043700000,400.00
1780044000000,400.00
1780044300000,400.00
1780044600000,400.00
1780044900000,400.00
1780045200000,400.00
1780045500000,400.00
1780045800000,400.00
1780046100000,400.00
1780046400000,400.00
1780046700000,400.00
1780047000000,400.00
1780047300000,400.00
1780047600000,400.00
1780047900000,400.00
1780048200000,400.00
1780048500000,400.00
1780048800000,400.00
1780049100000,400.00
1780049400000,400.00
1780049700000,400.00
1780050000000,400.00
1780050300000,400.00
1780050600000,400.00
1780050900000,400.00
1780051200000,400.00
1780051500000,400.00
1780051800000,400.00
1780052100000,400.00
1780052400000,400.00
1780052700000,400.00
1780053000000,400.00
1780053300000,400.00
1780053600000,400.00
1780053900000,400.00
1780054200000,400.00
1780054500000,400.00
1780054800000,400.00
1780055100000,400.00
1780055400000,400.00
1780055700000,400.00
1780056000000,400.00
1780056300000,400.00
1780056600000,400.00
1780056900000,400.00
1780057200000,400.00
1780057500000,400.00
1780057800000,400.00
1780058100000,400.00
1780058400000,400.00
1780058700000,400.00
1780059000000,400.00
1780059300000,400.00
1780059600000,400.00
1780059900000,400.00
1780060200000,400.00
1780060500000,400.00
1780060800000,400.00
1780061100000,400.00
1780061400000,400.00
1780061700000,400.00
1780062000000,400.00
1780062300000,400.00
1780062600000,400.00
1780062900000,400.00
1780063200000,400.00
1780063500000,400.00
1780063800000,400.00
1780064100000,400.00
1780064400000,400.00
1780064700000,400.00
1780065000000,400.00
1780065300000,400.00
1780065600000,400.00
1780065900000,400.00
1780066200000,400.00
1780066500000,400.00
1780066800000,400.00
1780067100000,400.00
1780067400000,400.00
1780067700000,400.00
1780068000000,400.00
1780068300000,400.00
1780068600000,400.00
1780068900000,400.00
1780069200000,400.00
1780069500000,400.00
1780069800000,400.00
1780070100000,400.00
1780070400000,400.00
1780070700000,400.00
1780071000000,400.00
1780071300000,400.00
1780071600000,400.00
